context_len,beam_width,batch_requests,gr_wall_ms,sglang_wall_ms,speedup_sglang_over_gr,winner,gr_prefill_ms,gr_decode_ms,gr_qps,sglang_qps
1000,256,1,19.521437003277242,36.60697996383533,1.87521953213228,GR,8.622802037280053,10.527182021178305,51.22573711310908,27.317194725921595
1000,256,2,34.17352901306003,60.79834001138806,1.7791062780830413,GR,14.714662975165993,18.8339629676193,58.524830702607964,32.89563497334602
1000,256,4,61.89777504187077,111.16593895712867,1.7959601759825847,GR,25.730606983415782,35.05688306177035,64.62267823510939,35.98224453933328
1000,256,8,114.84313802793622,215.80896602245048,1.8791629149836864,GR,49.279442988336086,63.6295439908281,69.66023514660455,37.06982220176971
