context_len,beam_width,batch_requests,gr_wall_ms,sglang_wall_ms,speedup_sglang_over_gr,winner,gr_prefill_ms,gr_decode_ms,gr_qps,sglang_qps
1000,256,1,35.20907000006446,52.506544999914695,1.4912789516967808,GR,17.956355000023905,16.903554999771586,28.40177261138023,19.04524474047235
1000,256,2,62.3882190002405,90.74410299990632,1.454507027994444,GR,30.95069400023931,30.334043999573623,32.05733441424719,22.039999668100357
1000,256,4,118.32776900018871,171.69046800017895,1.4509735918362927,GR,60.62036499997703,56.78887200019744,33.80440647024808,23.297740675946148
1000,256,8,230.933343000288,335.501819000001,1.4528080468639064,GR,123.7859039997602,105.39264700037165,34.64203088243529,23.844878170392207
5000,256,1,108.56035000006159,174.49202999978297,1.607327445054147,GR,88.85703099986131,19.331037000029028,9.211466248952151,5.730920776159483
5000,256,2,219.3021919997591,342.7248860002692,1.5627973568118538,GR,182.2296280001865,36.500713000350515,9.119835883820974,5.835584405150051
5000,256,4,450.08893499971236,689.6335950000321,1.5322162829896557,GR,376.82790700000623,72.38526699984504,8.887132495275754,5.800181471727481
5000,256,8,896.4043360001597,1367.1252399999503,1.5251211814750825,GR,767.2982070002945,127.34103799994045,8.924544068691983,5.851695050264957
